Line# | # then | # else | conditional expression
6552       0       0           ((fail_stack.avail == fail_stack.size) && !((fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4) ? 0 : ((fail_stack).stack = (fail_stack_elt_t *)(destination = (char *)__builtin_alloca(((fail_stack).size << 1) * sizeof(fail_stack_elt_t)) , memcpy((destination), ((fail_stack).stack), ((fail_stack).size * sizeof(fail_stack_elt_t))) , destination) , (fail_stack).stack == ((void *)0) ? 0 : ((fail_stack).size <<= 1 , 1))))
6552       0       0           (fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4)
6560       0       0           (fail_stack).stack == ((void *)0)
6570       0       0           succeed_n_p
6572       0       0           0
6572       0       0           0
6579       0       0           succeed_n
6584       0       0           0
6584       0       0           0
6585       0       0           k == 0
6594       0       0           set_number_at
6599       0       0           start_memory
6600       0       0           stop_memory
6605       0       0           default
6632       0       0           num_regs
6684       0       0           startpos < 0 || startpos > total_size
6689       0       0           endpos < -1
6691       0       0           endpos > total_size
6696       0       0           bufp->used > 0 && (re_opcode_t)bufp->buffer[0] == begbuf && range > 0
6698       0       0           startpos > 0
6705       0       0           fastmap && !bufp->fastmap_accurate
6706       0       0           re_compile_fastmap(bufp) == -2
6716       0       0           fastmap && startpos < total_size && !bufp->can_be_null
6718       0       0           range > 0
6724       0       0           startpos < size1 && startpos + range >= size1
6727       0       0           startpos >= size1
6731       0       0           translate
6732       0       0           range > lim && !fastmap[(unsigned char)translate[(unsigned char)*d++]]
6737       0       0           range > lim && !fastmap[(unsigned char)*d++]
6744       0       0           size1 == 0 || startpos >= size1
6748       0       0           !fastmap[(unsigned char)(translate ? translate[(unsigned char)(c)] : (c))]
6748       0       0           translate
6754       0       0           range >= 0 && startpos == total_size && fastmap && !bufp->can_be_null
6760       0       0           val >= 0
6763       0       0           val == -2
6767       0       0           !range
6769       0       0           range > 0
6898       0       0           0
6906       0       0           fail_stack.stack == ((void *)0)
6917       0       0           bufp->re_nsub
7001       0       0           !(regstart && regend && old_regstart && old_regend && reg_info && best_regstart && best_regend && reg_dummy && reg_info_dummy)
7017       0       0           pos < 0 || pos > size1 + size2
7034       0       0           mcnt < num_regs
7047       0       0           size2 == 0 && string1 != ((void *)0)
7062       0       0           stop <= size1
7079       0       0           size1 > 0 && pos <= size1
7103       0       0           p == pend
7109       0       0           d != end_match_2
7113       0       0           !(fail_stack.avail == 0)
7119       0       0           !best_regs_set || (same_str_p && d > match_end) || (!same_str_p && !(dend == end_match_1))
7128       0       0           mcnt < num_regs
7138       0       0           best_regs_set
7149       0       0           (d >= string1 && d <= end1)
7152       0       0           mcnt < num_regs
7163       0       0           regs && !bufp->no_sub
7166       0       0           bufp->regs_allocated == 0
7170       0       0           (30) > (num_regs + 1)
7173       0       0           regs->start == ((void *)0) || regs->end == ((void *)0)
7185       0       0           bufp->regs_allocated == 1
7189       0       0           regs->num_regs < num_regs + 1
7194       0       0           regs->start == ((void *)0) || regs->end == ((void *)0)
7216       0       0           regs->num_regs > 0
7219       0       0           (dend == end_match_1)
7225       0       0           mcnt < ((num_regs) < (regs->num_regs) ? (num_regs) : (regs->num_regs))
7225       0       0           (num_regs) < (regs->num_regs)
7227       0       0           ((regstart[mcnt]) == ((char *)-1)) || ((regend[mcnt]) == ((char *)-1))
7231       0       0           (size1 && string1 <= (regstart[mcnt]) && (regstart[mcnt]) <= string1 + size1)
7232       0       0           (size1 && string1 <= (regend[mcnt]) && (regend[mcnt]) <= string1 + size1)
7241       0       0           mcnt < regs->num_regs
7259       0       0           (dend == end_match_1)
7277       0       0           no_op
7285       0       0           exactn
7291       0       0           translate
7293       0       0           --mcnt
7295       0       0           d == dend
7295       0       0           dend == end_match_2
7296       0       0           translate[(unsigned char)*d++] != (char)*p++
7303       0       0           --mcnt
7305       0       0           d == dend
7305       0       0           dend == end_match_2
7306       0       0           *d++ != (char)*p++
7310       0       0           0
7310       0       0           r <= highest_active_reg
7315       0       0           anychar
7318       0       0           d == dend
7318       0       0           dend == end_match_2
7320       0       0           (!(bufp->syntax & (((((((1) << 1) << 1) << 1) << 1) << 1) << 1)) && (translate ? translate[(unsigned char)(*d)] : (*d)) == '
') || (bufp->syntax & ((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) && (translate ? translate[(unsigned char)(*d)] : (*d)) == '
7320       0       0           translate
7321       0       0           translate
7324       0       0           0
7324       0       0           r <= highest_active_reg
7330       0       0           charset
7331       0       0           charset_not
7338       0       0           d == dend
7338       0       0           dend == end_match_2
7339       0       0           translate
7343       0       0           c < (unsigned int)(*p * 8) && p[1 + c / 8] & (1 << (c % 8))
7349       0       0           !not
7351       0       0           0
7351       0       0           r <= highest_active_reg
7362       0       0           start_memory
7368       0       0           ((reg_info[*p]).bits.match_null_string_p) == 3
7377       0       0           ((reg_info[*p]).bits.match_null_string_p)
7378       0       0           ((regstart[*p]) == ((char *)-1))
7394       0       0           lowest_active_reg == ((1 << 8) + 1)
7405       0       0           stop_memory
7413       0       0           ((reg_info[*p]).bits.match_null_string_p)
7414       0       0           ((regend[*p]) == ((char *)-1))
7427       0       0           lowest_active_reg == highest_active_reg
7438       0       0           r > 0 && !((reg_info[r]).bits.is_active)
7441       0       0           r == 0
7455       0       0           (!((reg_info[*p]).bits.matched_something) || (re_opcode_t)p[-3] == start_memory) && (p + 2) < pend
7465       0       0           jump_n
7467       0       0           pop_failure_jump
7468       0       0           maybe_pop_jump
7469       0       0           jump
7470       0       0           dummy_failure_jump
7471       0       0           0
7471       0       0           0
7472       0       0           is_a_jump_n
7476       0       0           default
7486       0       0           mcnt < 0 && (re_opcode_t)*p1 == on_failure_jump && (re_opcode_t)p1[3] == start_memory && p1[4] == *p
7490       0       0           ((reg_info[*p]).bits.ever_matched_something)
7497       0       0           r < *p + *(p + 1)
7502       0       0           (int)old_regend[r] >= (int)regstart[r]
7507       0       0           0
7507       0       0           0
7508       0       0           0
7508       0       0           ((fail_stack).size - (fail_stack).avail) < ((highest_active_reg - lowest_active_reg + 1) * 3 + 4)
7508       0       0           !((fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4) ? 0 : ((fail_stack).stack = (fail_stack_elt_t *)(destination = (char *)__builtin_alloca(((fail_stack).size << 1) * sizeof(fail_stack_elt_t)) , memcpy((destination), ((fail_stack).stack), ((fail_stack).size * sizeof(fail_stack_elt_t))) , destination) , (fail_stack).stack == ((void *)0) ? 0 : ((fail_stack).size <<= 1 , 1)))
7508       0       0           (fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4)
7516       0       0           (fail_stack).stack == ((void *)0)
7520       0       0           this_reg <= highest_active_reg
7533       0       0           duplicate
7540       0       0           ((regstart[regno]) == ((char *)-1)) || ((regend[regno]) == ((char *)-1))
7551       0       0           ((size1 && string1 <= (regstart[regno]) && (regstart[regno]) <= string1 + size1) == (size1 && string1 <= (regend[regno]) && (regend[regno]) <= string1 + size1))
7558       0       0           d2 == dend2
7560       0       0           dend2 == end_match_2
7561       0       0           dend2 == regend[regno]
7568       0       0           d2 == dend2
7571       0       0           d == dend
7571       0       0           dend == end_match_2
7578       0       0           mcnt > dend2 - d2
7583       0       0           translate ? bcmp_translate(d, d2, mcnt, translate) : memcmp((d), (d2), (mcnt))
7583       0       0           translate
7596       0       0           begline
7599       0       0           ((d) == (size1 ? string1 : string2) || !size2)
7599       0       0           size1
7601       0       0           !bufp->not_bol
7603       0       0           d[-1] == '
' && bufp->newline_anchor
7612       0       0           endline
7615       0       0           ((d) == end2)
7617       0       0           !bufp->not_eol
7621       0       0           (d == end1 ? *string2 : *d) == '
' && bufp->newline_anchor
7621       0       0           d == end1
7630       0       0           begbuf
7632       0       0           ((d) == (size1 ? string1 : string2) || !size2)
7632       0       0           size1
7638       0       0           endbuf
7640       0       0           ((d) == end2)
7644       0       0           on_failure_keep_string_jump
7647       0       0           0
7647       0       0           0
7650       0       0           0
7650       0       0           ((fail_stack).size - (fail_stack).avail) < ((highest_active_reg - lowest_active_reg + 1) * 3 + 4)
7650       0       0           !((fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4) ? 0 : ((fail_stack).stack = (fail_stack_elt_t *)(destination = (char *)__builtin_alloca(((fail_stack).size << 1) * sizeof(fail_stack_elt_t)) , memcpy((destination), ((fail_stack).stack), ((fail_stack).size * sizeof(fail_stack_elt_t))) , destination) , (fail_stack).stack == ((void *)0) ? 0 : ((fail_stack).size <<= 1 , 1)))
7650       0       0           (fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4)
7658       0       0           (fail_stack).stack == ((void *)0)
7662       0       0           this_reg <= highest_active_reg
7669       0       0           on_failure_jump
7673       0       0           0
7673       0       0           0
7682       0       0           p1 < pend && (re_opcode_t)*p1 == no_op
7685       0       0           p1 < pend && (re_opcode_t)*p1 == start_memory
7692       0       0           lowest_active_reg == ((1 << 8) + 1)
7697       0       0           0
7697       0       0           ((fail_stack).size - (fail_stack).avail) < ((highest_active_reg - lowest_active_reg + 1) * 3 + 4)
7697       0       0           !((fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4) ? 0 : ((fail_stack).stack = (fail_stack_elt_t *)(destination = (char *)__builtin_alloca(((fail_stack).size << 1) * sizeof(fail_stack_elt_t)) , memcpy((destination), ((fail_stack).stack), ((fail_stack).size * sizeof(fail_stack_elt_t))) , destination) , (fail_stack).stack == ((void *)0) ? 0 : ((fail_stack).size <<= 1 , 1)))
7697       0       0           (fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4)
7705       0       0           (fail_stack).stack == ((void *)0)
7709       0       0           this_reg <= highest_active_reg
7715       0       0           maybe_pop_jump
7716       0       0           0
7716       0       0           0
7721       0       0           p2 + 2 < pend && ((re_opcode_t)*p2 == stop_memory || (re_opcode_t)*p2 == start_memory)
7727       0       0           p2 == pend
7737       0       0           (re_opcode_t)*p2 == exactn || (bufp->newline_anchor && (re_opcode_t)*p2 == endline)
7741       0       0           *p2 == (unsigned char)endline
7747       0       0           (re_opcode_t)p1[3] == exactn && p1[5] != c
7754       0       0           (re_opcode_t)p1[3] == charset || (re_opcode_t)p1[3] == charset_not
7759       0       0           c < (unsigned char)(p1[4] * 8) && p1[5 + c / 8] & (1 << (c % 8))
7765       0       0           !not
7774       0       0           (re_opcode_t)p[-1] != pop_failure_jump
7781       0       0           pop_failure_jump
7793       0       0           string_temp != ((void *)0)
7797       0       0           this_reg >= dummy_low_reg
7805       0       0           jump
7807       0       0           0
7807       0       0           0
7816       0       0           jump_past_alt
7826       0       0           dummy_failure_jump
7830       0       0           0
7830       0       0           ((fail_stack).size - (fail_stack).avail) < ((highest_active_reg - lowest_active_reg + 1) * 3 + 4)
7830       0       0           !((fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4) ? 0 : ((fail_stack).stack = (fail_stack_elt_t *)(destination = (char *)__builtin_alloca(((fail_stack).size << 1) * sizeof(fail_stack_elt_t)) , memcpy((destination), ((fail_stack).stack), ((fail_stack).size * sizeof(fail_stack_elt_t))) , destination) , (fail_stack).stack == ((void *)0) ? 0 : ((fail_stack).size <<= 1 , 1)))
7830       0       0           (fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4)
7838       0       0           (fail_stack).stack == ((void *)0)
7842       0       0           this_reg <= highest_active_reg
7851       0       0           push_dummy_failure
7855       0       0           0
7855       0       0           ((fail_stack).size - (fail_stack).avail) < ((highest_active_reg - lowest_active_reg + 1) * 3 + 4)
7855       0       0           !((fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4) ? 0 : ((fail_stack).stack = (fail_stack_elt_t *)(destination = (char *)__builtin_alloca(((fail_stack).size << 1) * sizeof(fail_stack_elt_t)) , memcpy((destination), ((fail_stack).stack), ((fail_stack).size * sizeof(fail_stack_elt_t))) , destination) , (fail_stack).stack == ((void *)0) ? 0 : ((fail_stack).size <<= 1 , 1)))
7855       0       0           (fail_stack).size > re_max_failures * ((num_regs - 1) * 3 + 4)
7863       0       0           (fail_stack).stack == ((void *)0)
7867       0       0           this_reg <= highest_active_reg
7872       0       0           succeed_n
7873       0       0           0
7878       0       0           mcnt > 0
7882       0       0           0
7882       0       0           0
7885       0       0           mcnt == 0
7894       0       0           jump_n
7895       0       0           0
7899       0       0           mcnt
7902       0       0           0
7910       0       0           set_number_at
7914       0       0           0
7914       0       0           0
7916       0       0           0
7916       0       0           0
7918       0       0           0
7922       0       0           wordbound
7924       0       0           (((d) == (size1 ? string1 : string2) || !size2) || ((d) == end2) || (re_syntax_table[(d - 1) == end1 ? *string2 : (d - 1) == string2 - 1 ? *(end1 - 1) : *(d - 1)] == 1) != (re_syntax_table[(d) == end1 ? *string2 : (d) == string2 - 1 ? *(end1 - 1) : *(d)] == 1))
7924       0       0           size1
7924       0       0           (d - 1) == end1
7924       0       0           (d - 1) == string2 - 1
7924       0       0           (d) == end1
7924       0       0           (d) == string2 - 1
7928       0       0           notwordbound
7930       0       0           (((d) == (size1 ? string1 : string2) || !size2) || ((d) == end2) || (re_syntax_table[(d - 1) == end1 ? *string2 : (d - 1) == string2 - 1 ? *(end1 - 1) : *(d - 1)] == 1) != (re_syntax_table[(d) == end1 ? *string2 : (d) == string2 - 1 ? *(end1 - 1) : *(d)] == 1))
7930       0       0           size1
7930       0       0           (d - 1) == end1
7930       0       0           (d - 1) == string2 - 1
7930       0       0           (d) == end1
7930       0       0           (d) == string2 - 1
7934       0       0           wordbeg
7936       0       0           (re_syntax_table[(d) == end1 ? *string2 : (d) == string2 - 1 ? *(end1 - 1) : *(d)] == 1) && (((d) == (size1 ? string1 : string2) || !size2) || !(re_syntax_table[(d - 1) == end1 ? *string2 : (d - 1) == string2 - 1 ? *(end1 - 1) : *(d - 1)] == 1))
7936       0       0           (d) == end1
7936       0       0           (d) == string2 - 1
7936       0       0           size1
7936       0       0           (d - 1) == end1
7936       0       0           (d - 1) == string2 - 1
7940       0       0           wordend
7942       0       0           !((d) == (size1 ? string1 : string2) || !size2) && (re_syntax_table[(d - 1) == end1 ? *string2 : (d - 1) == string2 - 1 ? *(end1 - 1) : *(d - 1)] == 1) && (!(re_syntax_table[(d) == end1 ? *string2 : (d) == string2 - 1 ? *(end1 - 1) : *(d)] == 1) || ((d) == end2))
7942       0       0           size1
7942       0       0           (d - 1) == end1
7942       0       0           (d - 1) == string2 - 1
7943       0       0           (d) == end1
7943       0       0           (d) == string2 - 1
7947       0       0           wordchar
7949       0       0           d == dend
7949       0       0           dend == end_match_2
7950       0       0           !(re_syntax_table[(d) == end1 ? *string2 : (d) == string2 - 1 ? *(end1 - 1) : *(d)] == 1)
7950       0       0           (d) == end1
7950       0       0           (d) == string2 - 1
7952       0       0           0
7952       0       0           r <= highest_active_reg
7956       0       0           notwordchar
7958       0       0           d == dend
7958       0       0           dend == end_match_2
7959       0       0           (re_syntax_table[(d) == end1 ? *string2 : (d) == string2 - 1 ? *(end1 - 1) : *(d)] == 1)
7959       0       0           (d) == end1
7959       0       0           (d) == string2 - 1
7961       0       0           0
7961       0       0           r <= highest_active_reg
7966       0       0           default
7974       0       0           !(fail_stack.avail == 0)
7977       0       0           string_temp != ((void *)0)
7981       0       0           this_reg >= lowest_active_reg
7986       0       0           !p
7991       0       0           p < pend
7999       0       0           jump_n
8001       0       0           maybe_pop_jump
8002       0       0           pop_failure_jump
8003       0       0           jump
8005       0       0           0
8005       0       0           0
8008       0       0           (is_a_jump_n && (re_opcode_t)*p1 == succeed_n) || (!is_a_jump_n && (re_opcode_t)*p1 == on_failure_jump)
8013       0       0           default
8018       0       0           d >= string1 && d <= end1
8025       0       0           best_regs_set
8050       0       0           p1 < end
8059       0       0           on_failure_jump
8061       0       0           0
8061       0       0           0
8066       0       0           mcnt >= 0
8069       0       0           (re_opcode_t)p1[mcnt - 3] == jump_past_alt
8075       0       0           !alt_match_null_string_p(p1, p1 + mcnt - 3, reg_info)
8085       0       0           (re_opcode_t)*p1 != on_failure_jump
8091       0       0           0
8091       0       0           0
8092       0       0           (re_opcode_t)p1[mcnt - 3] != jump_past_alt
8103       0       0           0
8105       0       0           !alt_match_null_string_p(p1, p1 + mcnt, reg_info)
8113       0       0           stop_memory
8119       0       0           default
8120       0       0           !common_op_match_null_string_p(&p1, end, reg_info)
8141       0       0           p1 < end
8149       0       0           on_failure_jump
8151       0       0           0
8151       0       0           0
8155       0       0           default
8156       0       0           !common_op_match_null_string_p(&p1, end, reg_info)
8182       0       0           no_op
8183       0       0           begline
8184       0       0           endline
8185       0       0           begbuf
8186       0       0           endbuf
8187       0       0           wordbeg
8188       0       0           wordend
8189       0       0           wordbound
8190       0       0           notwordbound
8198       0       0           start_memory
8206       0       0           ((reg_info[reg_no]).bits.match_null_string_p) == 3
8209       0       0           !ret
8214       0       0           jump
8215       0       0           0
8215       0       0           0
8216       0       0           mcnt >= 0
8222       0       0           succeed_n
8225       0       0           0
8225       0       0           0
8227       0       0           mcnt == 0
8230       0       0           0
8230       0       0           0
8237       0       0           duplicate
8238       0       0           !((reg_info[*p1]).bits.match_null_string_p)
8242       0       0           set_number_at
8245       0       0           default
8265       0       0           len
8267       0       0           translate[*p1++] != translate[*p2++]
8306       0       0           (cflags & 1)
8320       0       0           cflags & (1 << 1)
8325       0       0           preg->translate == ((void *)0)
8333       0       0           i < 256
8334       0       0           (1 && ((*__ctype_b_loc())[(int)((i))] & (unsigned short)_ISupper))
8352       0       0           cflags & ((1 << 1) << 1)
8370       0       0           ret == REG_ERPAREN
8399       0       0           want_reg_info
8404       0       0           regs.start == ((void *)0) || regs.end == ((void *)0)
8419       0       0           want_reg_info
8422       0       0           want_reg_info
8424       0       0           ret >= 0
8428       0       0           r < nmatch
8441       0       0           ret >= 0
8458       0       0           errcode < 0 || errcode >= (sizeof (re_error_msg) / sizeof (re_error_msg[0]))
8470       0       0           !msg
8475       0       0           errbuf_size != 0
8477       0       0           msg_size > errbuf_size
8496       0       0           preg->buffer != ((void *)0)
8511       0       0           preg->fastmap != ((void *)0)
8524       0       0           preg->translate != ((void *)0)
8776       0       3           !r
8788       0       36           !r
8801       0       14           !r
8837       72       9           i < (((1 << 8) + (8 * sizeof(int)) - 1) / (8 * sizeof(int)))
8847       64       8           i < (((1 << 8) + (8 * sizeof(int)) - 1) / (8 * sizeof(int)))
8857       0       0           i < (((1 << 8) + (8 * sizeof(int)) - 1) / (8 * sizeof(int)))
8868       8       1           i < (((1 << 8) + (8 * sizeof(int)) - 1) / (8 * sizeof(int)))
8869       0       8           s1[i] != s2[i]
8884       1       1           i < dfa->cindex
8885       1       0           equal(s, dfa->charclasses[i])
8887       0       1           (dfa->cindex) >= (dfa->calloc)
8887       0       0           (dfa->cindex) >= (dfa->calloc)
9052       0       0           lexleft < len
9071       4       0           i < 2
9073       1       3           !lexleft
9073       0       1           0 != 0
9076       0       0           '\'
9077       0       0           backslash
9079       0       0           lexleft == 0
9084       0       0           '^'
9085       0       0           backslash
9087       0       0           syntax_bits & ((((1) << 1) << 1) << 1) || lasttok == END || lasttok == LPAREN || lasttok == OR
9094       0       0           '$'
9095       0       0           backslash
9097       0       0           syntax_bits & ((((1) << 1) << 1) << 1) || lexleft == 0 || (syntax_bits & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) ? lexleft > 0 && *lexptr == ')' : lexleft > 1 && lexptr[0] == '\' && lexptr[1] == ')') || (syntax_bits & ((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) ? lexleft > 0 && *lexptr == '|' : lexleft > 1 && lexptr[0] == '\' && lexptr[1] == '|') || ((syntax_bits & ((((((((((((syntax_bits & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9099       0       0           syntax_bits & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9102       0       0           syntax_bits & ((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9110       0       0           '1'
9111       0       0           '2'
9112       0       0           '3'
9113       0       0           '4'
9114       0       0           '5'
9115       0       0           '6'
9116       0       0           '7'
9117       0       0           '8'
9118       0       0           '9'
9119       0       0           backslash && !(syntax_bits & (((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))
9126       0       0           '<'
9127       0       0           backslash
9131       0       0           '>'
9132       0       0           backslash
9136       0       0           'b'
9137       0       0           backslash
9141       0       0           'B'
9142       0       0           backslash
9146       0       0           '?'
9147       0       0           syntax_bits & (((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9149       0       0           backslash != ((syntax_bits & ((1) << 1)) != 0)
9151       0       0           !(syntax_bits & (((((1) << 1) << 1) << 1) << 1)) && laststart
9155       0       0           '*'
9156       0       0           backslash
9158       0       0           !(syntax_bits & (((((1) << 1) << 1) << 1) << 1)) && laststart
9162       1       0           '+'
9163       0       1           syntax_bits & (((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9165       0       1           backslash != ((syntax_bits & ((1) << 1)) != 0)
9167       0       1           !(syntax_bits & (((((1) << 1) << 1) << 1) << 1)) && laststart
9171       0       0           '{'
9172       0       0           !(syntax_bits & ((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))
9174       0       0           backslash != ((syntax_bits & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)) == 0)
9182       0       0           !lexleft
9182       0       0           'unfinished repeat count' != 0
9183       0       0           (1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISdigit))
9196       0       0           !lexleft
9196       0       0           'unfinished repeat count' != 0
9197       0       0           !(1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISdigit))
9210       0       0           c != ','
9212       0       0           c == ','
9215       0       0           !lexleft
9215       0       0           'unfinished repeat count' != 0
9216       0       0           !(1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISdigit))
9230       0       0           !(syntax_bits & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))
9232       0       0           c != '\'
9234       0       0           !lexleft
9234       0       0           'unfinished repeat count' != 0
9236       0       0           c != '}'
9241       0       0           '|'
9242       0       0           syntax_bits & (((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9244       0       0           backslash != ((syntax_bits & ((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)) == 0)
9249       0       0           '
'
9250       0       0           syntax_bits & (((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) || backslash || !(syntax_bits & ((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))
9257       0       0           '('
9258       0       0           backslash != ((syntax_bits & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)) == 0)
9264       0       0           ')'
9265       0       0           backslash != ((syntax_bits & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)) == 0)
9267       0       0           parens == 0 && syntax_bits & ((((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9273       0       0           '.'
9274       0       0           backslash
9278       0       0           !(syntax_bits & (((((((1) << 1) << 1) << 1) << 1) << 1) << 1))
9280       0       0           syntax_bits & ((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9285       0       0           'w'
9286       0       0           'W'
9287       0       0           !backslash
9290       0       0           c2 < (1 << 8)
9291       0       0           (1 && ((*__ctype_b_loc())[(int)((c2))] & (unsigned short)_ISalnum))
9301       0       0           c == 'W'
9306       2       0           '['
9307       0       2           backslash
9310       0       2           !lexleft
9310       0       0           'Unbalanced [' != 0
9311       0       2           c == '^'
9313       0       0           !lexleft
9313       0       0           'Unbalanced [' != 0
9318       0       2           (c = c1) != ']'
9326       0       2           c == '[' && (syntax_bits & (((1) << 1) << 1))
9327       0       0           prednames[c1].name
9328       0       0           looking_at(prednames[c1].name)
9330       0       0           c2 < (1 << 8)
9331       0       0           (*prednames[c1].pred)(c2)
9335       0       0           !lexleft
9335       0       0           'Unbalanced [' != 0
9338       0       2           c == '\' && (syntax_bits & (1))
9339       0       0           !lexleft
9339       0       0           'Unbalanced [' != 0
9340       0       2           !lexleft
9340       0       0           'Unbalanced [' != 0
9341       2       0           c1 == '-'
9343       0       2           !lexleft
9343       0       0           'Unbalanced [' != 0
9344       0       2           c2 == ']'
9354       0       2           c2 == '\' && (syntax_bits & (1))
9356       0       0           !lexleft
9356       0       0           'Unbalanced [' != 0
9357       0       2           !lexleft
9357       0       0           'Unbalanced [' != 0
9362       20       2           c <= c2
9365       0       20           case_fold
9366       0       0           (1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISupper))
9376       0       0           (1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISlower))
9392       0       2           invert
9395       0       0           syntax_bits & (((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
9401       0       0           default
9404       0       0           case_fold && (1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISalpha))
9416       0       0           ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISupper)
9454       3       3           (dfa->tindex) >= (dfa->talloc)
9454       3       3           (dfa->tindex) >= (dfa->talloc)
9459       0       0           QMARK
9460       0       0           STAR
9461       1       0           PLUS
9464       2       0           CAT
9465       2       0           OR
9466       2       0           ORTOP
9470       3       0           default
9472       3       0           EMPTY
9476       2       4           depth > dfa->depth
9488       2       0           (tok >= 0 && tok < (1 << 8)) || tok >= CSET || tok == BACKREF || tok == BEGLINE || tok == ENDLINE || tok == BEGWORD || tok == ENDWORD || tok == LIMWORD || tok == NOTLIMWORD
9495       0       0           tok == LPAREN
9499       0       0           tok != RPAREN
9515       0       0           default
9517       0       0           QMARK
9518       0       0           STAR
9519       0       0           PLUS
9521       0       0           CAT
9522       0       0           OR
9523       0       0           ORTOP
9536       0       0           i < ntokens
9546       1       2           tok == QMARK || tok == STAR || tok == PLUS || tok == REPMN
9547       0       1           tok == REPMN
9551       0       0           maxrep == 0
9553       0       0           minrep == 0
9555       0       0           i < minrep
9560       0       0           i < maxrep
9579       1       1           tok != RPAREN && tok != OR && tok >= 0
9591       0       1           tok == OR
9595       0       0           toplevel
9619       0       1           !syntax_bits_set
9627       0       1           tok != END
9633       0       1           d->nregexps
9649       19       15           i < src->nelem
9666       9       11           i < s->nelem && p.strchr < s->elems[i].strchr
9668       2       9           i < s->nelem && p.strchr == s->elems[i].strchr
9674       9       9           i < s->nelem
9694       1       3           i < s1->nelem && j < s2->nelem
9695       1       0           s1->elems[i].strchr > s2->elems[j].strchr
9697       0       0           s1->elems[i].strchr < s2->elems[j].strchr
9704       2       3           i < s1->nelem
9706       1       3           j < s2->nelem
9718       0       0           i < s->nelem
9719       0       0           p.strchr == s->elems[i].strchr
9721       0       0           i < s->nelem
9722       0       0           i < s->nelem
9741       0       7           newline
9742       0       7           letter
9744       12       7           i < s->nelem
9748       9       3           i < d->sindex
9750       5       4           hash != d->states[i].hash || s->nelem != d->states[i].elems.nelem || newline != d->states[i].newline || letter != d->states[i].letter
